id,direction,lat,lon
635,3,-37.62230499999998,-72.55194799999998
636,0,-37.10334699999993,-72.55432199999996
637,1,-37.10334699999993,-72.55432199999996
638,2,-37.10334699999993,-72.55432199999996
639,3,-37.10334699999993,-72.55432199999996
640,0,-37.09432999999996,-72.55840999999998
641,1,-37.09432999999996,-72.55840999999998
642,2,-37.09432999999996,-72.55840999999998
643,3,-37.09432999999996,-72.55840999999998
644,0,-37.099999999999966,-72.56080499999996
645,1,-37.099999999999966,-72.56080499999996
646,2,-37.099999999999966,-72.56080499999996
647,3,-37.099999999999966,-72.56080499999996
648,0,-37.06452799999994,-72.56336099999999
649,1,-37.06452799999994,-72.56336099999999
650,2,-37.06452799999994,-72.56336099999999
651,3,-37.06452799999994,-72.56336099999999
652,0,-37.08924899999994,-72.56526299999996
653,1,-37.08924899999994,-72.56526299999996
654,2,-37.08924899999994,-72.56526299999996
655,3,-37.08924899999994,-72.56526299999996
656,0,-36.996763999999985,-72.56731899999994
657,1,-36.996763999999985,-72.56731899999994
658,2,-36.996763999999985,-72.56731899999994
659,3,-36.996763999999985,-72.56731899999994
660,0,-37.09846699999997,-72.56854399999997
661,1,-37.09846699999997,-72.56854399999997
662,2,-37.09846699999997,-72.56854399999997
663,3,-37.09846699999997,-72.56854399999997
664,0,-37.23549699999995,-72.57195299999995
665,1,-37.23549699999995,-72.57195299999995
666,2,-37.23549699999995,-72.57195299999995
667,3,-37.23549699999995,-72.57195299999995
668,0,-37.649054999999976,-72.57892299999997
669,1,-37.649054999999976,-72.57892299999997
670,2,-37.649054999999976,-72.57892299999997
671,3,-37.649054999999976,-72.57892299999997
672,0,-37.28852699999993,-72.58408299999996
673,1,-37.28852699999993,-72.58408299999996
674,2,-37.28852699999993,-72.58408299999996
675,3,-37.28852699999993,-72.58408299999996
676,0,-37.46444399999996,-72.58655599999997
677,1,-37.46444399999996,-72.58655599999997
678,2,-37.46444399999996,-72.58655599999997
679,3,-37.46444399999996,-72.58655599999997
680,0,-37.55593299999998,-72.59801699999997
681,1,-37.55593299999998,-72.59801699999997
682,2,-37.55593299999998,-72.59801699999997
683,3,-37.55593299999998,-72.59801699999997
684,0,-37.174499999999966,-72.61494399999998
685,1,-37.174499999999966,-72.61494399999998
686,2,-37.174499999999966,-72.61494399999998
687,3,-37.174499999999966,-72.61494399999998
688,0,-37.625208999999984,-72.61560699999995
689,1,-37.625208999999984,-72.61560699999995
690,2,-37.625208999999984,-72.61560699999995
691,3,-37.625208999999984,-72.61560699999995
692,0,-36.97798899999998,-72.62083099999995
693,1,-36.97798899999998,-72.62083099999995
694,2,-36.97798899999998,-72.62083099999995
695,3,-36.97798899999998,-72.62083099999995
696,0,-37.39466399999998,-72.62203999999997
697,1,-37.39466399999998,-72.62203999999997
698,2,-37.39466399999998,-72.62203999999997
699,3,-37.39466399999998,-72.62203999999997
700,0,-37.19791699999996,-72.62400299999996
701,1,-37.19791699999996,-72.62400299999996
702,2,-37.19791699999996,-72.62400299999996
703,3,-37.19791699999996,-72.62400299999996
704,0,-37.56221499999998,-72.63361099999997
705,1,-37.56221499999998,-72.63361099999997
706,2,-37.56221499999998,-72.63361099999997
707,3,-37.56221499999998,-72.63361099999997
708,0,-36.822577999999965,-72.64893399999994
709,1,-36.822577999999965,-72.64893399999994
710,2,-36.822577999999965,-72.64893399999994
711,3,-36.822577999999965,-72.64893399999994
712,0,-37.279222999999945,-72.65021899999994
713,1,-37.279222999999945,-72.65021899999994
714,2,-37.279222999999945,-72.65021899999994
715,3,-37.279222999999945,-72.65021899999994
716,0,-37.157227999999975,-72.65050299999996
717,1,-37.157227999999975,-72.65050299999996
718,2,-37.157227999999975,-72.65050299999996
719,3,-37.157227999999975,-72.65050299999996
720,0,-37.50927799999994,-72.65074999999996
721,1,-37.50927799999994,-72.65074999999996
722,2,-37.50927799999994,-72.65074999999996
723,3,-37.50927799999994,-72.65074999999996
724,0,-37.51467999999994,-72.65416499999998
725,1,-37.51467999999994,-72.65416499999998
726,2,-37.51467999999994,-72.65416499999998
727,3,-37.51467999999994,-72.65416499999998
728,0,-36.819857999999954,-72.65585799999997
729,1,-36.819857999999954,-72.65585799999997
730,2,-36.819857999999954,-72.65585799999997
731,3,-36.819857999999954,-72.65585799999997
732,0,-36.70642299999997,-72.65878599999996
733,1,-36.70642299999997,-72.65878599999996
734,2,-36.70642299999997,-72.65878599999996
735,3,-36.70642299999997,-72.65878599999996
736,0,-37.61727199999996,-72.66075599999994
737,1,-37.61727199999996,-72.66075599999994
738,2,-37.61727199999996,-72.66075599999994
739,3,-37.61727199999996,-72.66075599999994
740,0,-36.835605999999984,-72.66352799999999
741,1,-36.835605999999984,-72.66352799999999
742,2,-36.835605999999984,-72.66352799999999
743,3,-36.835605999999984,-72.66352799999999
744,0,-37.27702799999997,-72.66647199999994
745,1,-37.27702799999997,-72.66647199999994
746,2,-37.27702799999997,-72.66647199999994
747,3,-37.27702799999997,-72.66647199999994
748,0,-37.255637999999976,-72.66991599999994
749,1,-37.255637999999976,-72.66991599999994
750,2,-37.255637999999976,-72.66991599999994
751,3,-37.255637999999976,-72.66991599999994
752,0,-37.49961099999996,-72.67606699999999
753,1,-37.49961099999996,-72.67606699999999
754,2,-37.49961099999996,-72.67606699999999
755,3,-37.49961099999996,-72.67606699999999
756,0,-37.50794399999995,-72.67824999999993
757,1,-37.50794399999995,-72.67824999999993
758,2,-37.50794399999995,-72.67824999999993
759,3,-37.50794399999995,-72.67824999999993
760,0,-37.50701399999997,-72.67845499999999
761,1,-37.50701399999997,-72.67845499999999
762,2,-37.50701399999997,-72.67845499999999
763,3,-37.50701399999997,-72.67845499999999
764,0,-37.33271599999995,-72.68057299999998
765,1,-37.33271599999995,-72.68057299999998
766,2,-37.33271599999995,-72.68057299999998
767,3,-37.33271599999995,-72.68057299999998
768,0,-36.90849999999995,-72.68241699999999
769,1,-36.90849999999995,-72.68241699999999
770,2,-36.90849999999995,-72.68241699999999
771,3,-36.90849999999995,-72.68241699999999
772,0,-37.50657999999993,-72.68724999999995
773,1,-37.50657999999993,-72.68724999999995
774,2,-37.50657999999993,-72.68724999999995
775,3,-37.50657999999993,-72.68724999999995
776,0,-37.499825999999985,-72.68785599999995
777,1,-37.499825999999985,-72.68785599999995
778,2,-37.499825999999985,-72.68785599999995
779,3,-37.499825999999985,-72.68785599999995
780,0,-36.66394399999996,-72.68827799999997
781,1,-36.66394399999996,-72.68827799999997
782,2,-36.66394399999996,-72.68827799999997
783,3,-36.66394399999996,-72.68827799999997
784,0,-37.49287599999997,-72.69037999999995
785,1,-37.49287599999997,-72.69037999999995
786,2,-37.49287599999997,-72.69037999999995
787,3,-37.49287599999997,-72.69037999999995
788,0,-37.281863999999985,-72.69986099999994
789,1,-37.281863999999985,-72.69986099999994
790,2,-37.281863999999985,-72.69986099999994
791,3,-37.281863999999985,-72.69986099999994
792,0,-37.31444399999998,-72.70161099999996
793,1,-37.31444399999998,-72.70161099999996
794,2,-37.31444399999998,-72.70161099999996
795,3,-37.31444399999998,-72.70161099999996
796,0,-37.29095599999994,-72.70499199999995
797,1,-37.29095599999994,-72.70499199999995
798,2,-37.29095599999994,-72.70499199999995
799,3,-37.29095599999994,-72.70499199999995
800,0,-37.26396399999993,-72.70559999999995
801,1,-37.26396399999993,-72.70559999999995
802,2,-37.26396399999993,-72.70559999999995
803,3,-37.26396399999993,-72.70559999999995
804,0,-36.70041399999997,-72.70830799999999
805,1,-36.70041399999997,-72.70830799999999
806,2,-36.70041399999997,-72.70830799999999
807,3,-36.70041399999997,-72.70830799999999
808,0,-37.26215399999995,-72.70882799999998
809,1,-37.26215399999995,-72.70882799999998
810,2,-37.26215399999995,-72.70882799999998
811,3,-37.26215399999995,-72.70882799999998
812,0,-37.27113799999995,-72.71092099999998
813,1,-37.27113799999995,-72.71092099999998
814,2,-37.27113799999995,-72.71092099999998
815,3,-37.27113799999995,-72.71092099999998
816,0,-37.280352999999934,-72.71251899999999
817,1,-37.280352999999934,-72.71251899999999
818,2,-37.280352999999934,-72.71251899999999
819,3,-37.280352999999934,-72.71251899999999
820,0,-36.94104699999997,-72.71352999999993
821,1,-36.94104699999997,-72.71352999999993
822,2,-36.94104699999997,-72.71352999999993
823,3,-36.94104699999997,-72.71352999999993
824,0,-37.25597199999993,-72.72505599999994
825,1,-37.25597199999993,-72.72505599999994
826,2,-37.25597199999993,-72.72505599999994
827,3,-37.25597199999993,-72.72505599999994
828,0,-37.437810999999954,-72.72559199999995
829,1,-37.437810999999954,-72.72559199999995
830,2,-37.437810999999954,-72.72559199999995
831,3,-37.437810999999954,-72.72559199999995
832,0,-36.85443799999996,-72.73191299999996
833,1,-36.85443799999996,-72.73191299999996
834,2,-36.85443799999996,-72.73191299999996
835,3,-36.85443799999996,-72.73191299999996
836,0,-36.72100299999994,-72.73363899999998
837,1,-36.72100299999994,-72.73363899999998
838,2,-36.72100299999994,-72.73363899999998
839,3,-36.72100299999994,-72.73363899999998
840,0,-37.009582999999964,-72.73688899999996
841,1,-37.009582999999964,-72.73688899999996
842,2,-37.009582999999964,-72.73688899999996
843,3,-37.009582999999964,-72.73688899999996
844,0,-36.97055599999993,-72.75333299999994
845,1,-36.97055599999993,-72.75333299999994
846,2,-36.97055599999993,-72.75333299999994
847,3,-36.97055599999993,-72.75333299999994
848,0,-37.45244399999996,-72.76363899999996
849,1,-37.45244399999996,-72.76363899999996
850,2,-37.45244399999996,-72.76363899999996
851,3,-37.45244399999996,-72.76363899999996
852,0,-37.23543999999998,-72.77029999999996
853,1,-37.23543999999998,-72.77029999999996
854,2,-37.23543999999998,-72.77029999999996
855,3,-37.23543999999998,-72.77029999999996
856,0,-36.67502799999994,-72.77405599999997
857,1,-36.67502799999994,-72.77405599999997
858,2,-36.67502799999994,-72.77405599999997
859,3,-36.67502799999994,-72.77405599999997
860,0,-37.28129999999993,-72.77549999999997
861,1,-37.28129999999993,-72.77549999999997
862,2,-37.28129999999993,-72.77549999999997
863,3,-37.28129999999993,-72.77549999999997
864,0,-36.99841699999996,-72.77711099999993
865,1,-36.99841699999996,-72.77711099999993
866,2,-36.99841699999996,-72.77711099999993
867,3,-36.99841699999996,-72.77711099999993
868,0,-36.623527999999965,-72.77761099999998
869,1,-36.623527999999965,-72.77761099999998
870,2,-36.623527999999965,-72.77761099999998
871,3,-36.623527999999965,-72.77761099999998
872,0,-36.89777499999997,-72.80704199999997
873,1,-36.89777499999997,-72.80704199999997
874,2,-36.89777499999997,-72.80704199999997
875,3,-36.89777499999997,-72.80704199999997
876,0,-37.53331899999995,-72.82157999999998
877,1,-37.53331899999995,-72.82157999999998
878,2,-37.53331899999995,-72.82157999999998
879,3,-37.53331899999995,-72.82157999999998
880,0,-36.64358299999998,-72.82247199999995
881,1,-36.64358299999998,-72.82247199999995
882,2,-36.64358299999998,-72.82247199999995
883,3,-36.64358299999998,-72.82247199999995
884,0,-37.42006399999997,-72.83442399999996
885,1,-37.42006399999997,-72.83442399999996
886,2,-37.42006399999997,-72.83442399999996
887,3,-37.42006399999997,-72.83442399999996
888,0,-36.73366699999997,-72.83773299999996
889,1,-36.73366699999997,-72.83773299999996
890,2,-36.73366699999997,-72.83773299999996
891,3,-36.73366699999997,-72.83773299999996
892,0,-37.297635999999954,-72.84789199999994
893,1,-37.297635999999954,-72.84789199999994
894,2,-37.297635999999954,-72.84789199999994
895,3,-37.297635999999954,-72.84789199999994
896,0,-36.63480599999997,-72.85130299999997
897,1,-36.63480599999997,-72.85130299999997
898,2,-36.63480599999997,-72.85130299999997
899,3,-36.63480599999997,-72.85130299999997
900,0,-36.820888999999966,-72.85908299999994
901,1,-36.820888999999966,-72.85908299999994
902,2,-36.820888999999966,-72.85908299999994
903,3,-36.820888999999966,-72.85908299999994
904,0,-36.55890599999998,-72.86934999999994
905,1,-36.55890599999998,-72.86934999999994
906,2,-36.55890599999998,-72.86934999999994
907,3,-36.55890599999998,-72.86934999999994
908,0,-36.69133299999993,-72.87247199999996
909,1,-36.69133299999993,-72.87247199999996
910,2,-36.69133299999993,-72.87247199999996
911,3,-36.69133299999993,-72.87247199999996
912,0,-36.82468899999998,-72.87271099999998
913,1,-36.82468899999998,-72.87271099999998
914,2,-36.82468899999998,-72.87271099999998
915,3,-36.82468899999998,-72.87271099999998
916,0,-37.28863899999993,-72.87755599999997
917,1,-37.28863899999993,-72.87755599999997
918,2,-37.28863899999993,-72.87755599999997
919,3,-37.28863899999993,-72.87755599999997
920,0,-36.86876599999994,-72.88009099999994
921,1,-36.86876599999994,-72.88009099999994
922,2,-36.86876599999994,-72.88009099999994
923,3,-36.86876599999994,-72.88009099999994
924,0,-37.064310999999975,-72.88105799999994
925,1,-37.064310999999975,-72.88105799999994
926,2,-37.064310999999975,-72.88105799999994
927,3,-37.064310999999975,-72.88105799999994
928,0,-36.45386099999996,-72.88308299999994
929,1,-36.45386099999996,-72.88308299999994
930,2,-36.45386099999996,-72.88308299999994
931,3,-36.45386099999996,-72.88308299999994
932,0,-37.04014399999994,-72.88542199999995
933,1,-37.04014399999994,-72.88542199999995
934,2,-37.04014399999994,-72.88542199999995
935,3,-37.04014399999994,-72.88542199999995
936,0,-36.46161299999994,-72.88835299999994
937,1,-36.46161299999994,-72.88835299999994
938,2,-36.46161299999994,-72.88835299999994
939,3,-36.46161299999994,-72.88835299999994
940,0,-37.44408299999998,-72.89861099999996
941,1,-37.44408299999998,-72.89861099999996
942,2,-37.44408299999998,-72.89861099999996
943,3,-37.44408299999998,-72.89861099999996
944,0,-36.661138999999935,-72.90058299999998
945,1,-36.661138999999935,-72.90058299999998
946,2,-36.661138999999935,-72.90058299999998
947,3,-36.661138999999935,-72.90058299999998
948,0,-36.581046999999955,-72.90650599999998
949,1,-36.581046999999955,-72.90650599999998
950,2,-36.581046999999955,-72.90650599999998
951,3,-36.581046999999955,-72.90650599999998
952,0,-36.74332799999996,-72.90790899999996
953,1,-36.74332799999996,-72.90790899999996
954,2,-36.74332799999996,-72.90790899999996
955,3,-36.74332799999996,-72.90790899999996
956,0,-36.980099999999936,-72.90830699999998
957,1,-36.980099999999936,-72.90830699999998
958,2,-36.980099999999936,-72.90830699999998
959,3,-36.980099999999936,-72.90830699999998
960,0,-36.82947199999995,-72.92136099999993
961,1,-36.82947199999995,-72.92136099999993
962,2,-36.82947199999995,-72.92136099999993
963,3,-36.82947199999995,-72.92136099999993
964,0,-36.651193999999975,-72.92297199999996
965,1,-36.651193999999975,-72.92297199999996
966,2,-36.651193999999975,-72.92297199999996
967,3,-36.651193999999975,-72.92297199999996
968,0,-36.97416659999993,-72.92361110999997
969,1,-36.97416659999993,-72.92361110999997
970,2,-36.97416659999993,-72.92361110999997
971,3,-36.97416659999993,-72.92361110999997
972,0,-36.76252999999997,-72.92855999999995
973,1,-36.76252999999997,-72.92855999999995
974,2,-36.76252999999997,-72.92855999999995
975,3,-36.76252999999997,-72.92855999999995
976,0,-36.52397799999994,-72.92942199999999
977,1,-36.52397799999994,-72.92942199999999
978,2,-36.52397799999994,-72.92942199999999
979,3,-36.52397799999994,-72.92942199999999
980,0,-36.96628799999996,-72.92969399999998
981,1,-36.96628799999996,-72.92969399999998
982,2,-36.96628799999996,-72.92969399999998
983,3,-36.96628799999996,-72.92969399999998
984,0,-36.54628999999994,-72.93000999999998
985,1,-36.54628999999994,-72.93000999999998
986,2,-36.54628999999994,-72.93000999999998
987,3,-36.54628999999994,-72.93000999999998
988,0,-36.532231999999965,-72.93016999999998
989,1,-36.532231999999965,-72.93016999999998
990,2,-36.532231999999965,-72.93016999999998
991,3,-36.532231999999965,-72.93016999999998
992,0,-37.40671999999995,-72.93121999999994
993,1,-37.40671999999995,-72.93121999999994
994,2,-37.40671999999995,-72.93121999999994
995,3,-37.40671999999995,-72.93121999999994
996,0,-36.83505599999995,-72.93152799999996
997,1,-36.83505599999995,-72.93152799999996
998,2,-36.83505599999995,-72.93152799999996
999,3,-36.83505599999995,-72.93152799999996
1000,0,-37.38424999999995,-72.93286099999995
1001,1,-37.38424999999995,-72.93286099999995
1002,2,-37.38424999999995,-72.93286099999995
1003,3,-37.38424999999995,-72.93286099999995
1004,0,-36.963967999999966,-72.93309299999999
1005,1,-36.963967999999966,-72.93309299999999
1006,2,-36.963967999999966,-72.93309299999999
1007,3,-36.963967999999966,-72.93309299999999
1008,0,-36.98321899999996,-72.93581099999994
1009,1,-36.98321899999996,-72.93581099999994
1010,2,-36.98321899999996,-72.93581099999994
1011,3,-36.98321899999996,-72.93581099999994
1012,0,-37.12309699999997,-72.93601599999994
1013,1,-37.12309699999997,-72.93601599999994
1014,2,-37.12309699999997,-72.93601599999994
1015,3,-37.12309699999997,-72.93601599999994
1016,0,-36.741510999999946,-72.93636899999996
1017,1,-36.741510999999946,-72.93636899999996
1018,2,-36.741510999999946,-72.93636899999996
1019,3,-36.741510999999946,-72.93636899999996
1020,0,-36.97664999999995,-72.93782999999996
1021,1,-36.97664999999995,-72.93782999999996
1022,2,-36.97664999999995,-72.93782999999996
1023,3,-36.97664999999995,-72.93782999999996
1024,0,-36.61508799999996,-72.93827999999996
1025,1,-36.61508799999996,-72.93827999999996
1026,2,-36.61508799999996,-72.93827999999996
1027,3,-36.61508799999996,-72.93827999999996
1028,0,-36.55240599999996,-72.93919099999994
1029,1,-36.55240599999996,-72.93919099999994
1030,2,-36.55240599999996,-72.93919099999994
1031,3,-36.55240599999996,-72.93919099999994
1032,0,-36.96833299999997,-72.93944399999998
1033,1,-36.96833299999997,-72.93944399999998
1034,2,-36.96833299999997,-72.93944399999998
1035,3,-36.96833299999997,-72.93944399999998
1036,0,-37.25316699999996,-72.93969399999997
1037,1,-37.25316699999996,-72.93969399999997
1038,2,-37.25316699999996,-72.93969399999997
1039,3,-37.25316699999996,-72.93969399999997
1040,0,-36.62328899999994,-72.94019699999996
1041,1,-36.62328899999994,-72.94019699999996
1042,2,-36.62328899999994,-72.94019699999996
1043,3,-36.62328899999994,-72.94019699999996
1044,0,-36.54837199999997,-72.94127499999996
1045,1,-36.54837199999997,-72.94127499999996
1046,2,-36.54837199999997,-72.94127499999996
1047,3,-36.54837199999997,-72.94127499999996
1048,0,-36.607493999999974,-72.94271099999997
1049,1,-36.607493999999974,-72.94271099999997
1050,2,-36.607493999999974,-72.94271099999997
1051,3,-36.607493999999974,-72.94271099999997
1052,0,-37.17881399999993,-72.94566699999996
1053,1,-37.17881399999993,-72.94566699999996
1054,2,-37.17881399999993,-72.94566699999996
1055,3,-37.17881399999993,-72.94566699999996
1056,0,-37.167940999999985,-72.94585599999994
1057,1,-37.167940999999985,-72.94585599999994
1058,2,-37.167940999999985,-72.94585599999994
1059,3,-37.167940999999985,-72.94585599999994
1060,0,-37.16826699999996,-72.94686099999996
1061,1,-37.16826699999996,-72.94686099999996
1062,2,-37.16826699999996,-72.94686099999996
1063,3,-37.16826699999996,-72.94686099999996
1064,0,-36.63894699999997,-72.95022099999994
1065,1,-36.63894699999997,-72.95022099999994
1066,2,-36.63894699999997,-72.95022099999994
1067,3,-36.63894699999997,-72.95022099999994
1068,0,-36.614829999999984,-72.95037699999995
1069,1,-36.614829999999984,-72.95037699999995
1070,2,-36.614829999999984,-72.95037699999995
1071,3,-36.614829999999984,-72.95037699999995
1072,0,-37.169693999999936,-72.95066699999995
1073,1,-37.169693999999936,-72.95066699999995
1074,2,-37.169693999999936,-72.95066699999995
1075,3,-37.169693999999936,-72.95066699999995
1076,0,-37.17345999999998,-72.95091999999994
1077,1,-37.17345999999998,-72.95091999999994
1078,2,-37.17345999999998,-72.95091999999994
1079,3,-37.17345999999998,-72.95091999999994
1080,0,-36.631249999999966,-72.95241699999997
1081,1,-36.631249999999966,-72.95241699999997
1082,2,-36.631249999999966,-72.95241699999997
1083,3,-36.631249999999966,-72.95241699999997
1084,0,-37.266017999999974,-72.95244299999996
1085,1,-37.266017999999974,-72.95244299999996
1086,2,-37.266017999999974,-72.95244299999996
1087,3,-37.266017999999974,-72.95244299999996
1088,0,-36.59811099999996,-72.95297199999999
1089,1,-36.59811099999996,-72.95297199999999
1090,2,-36.59811099999996,-72.95297199999999
1091,3,-36.59811099999996,-72.95297199999999
1092,0,-37.24398099999996,-72.95359699999995
1093,1,-37.24398099999996,-72.95359699999995
1094,2,-37.24398099999996,-72.95359699999995
1095,3,-37.24398099999996,-72.95359699999995
1096,0,-36.61173099999996,-72.95522999999997
1097,1,-36.61173099999996,-72.95522999999997
1098,2,-36.61173099999996,-72.95522999999997
1099,3,-36.61173099999996,-72.95522999999997
1100,0,-36.62265699999995,-72.95604999999995
1101,1,-36.62265699999995,-72.95604999999995
1102,2,-36.62265699999995,-72.95604999999995
1103,3,-36.62265699999995,-72.95604999999995
1104,0,-36.60611099999994,-72.95611099999996
1105,1,-36.60611099999994,-72.95611099999996
1106,2,-36.60611099999994,-72.95611099999996
1107,3,-36.60611099999994,-72.95611099999996
1108,0,-37.472666999999944,-72.95666699999998
1109,1,-37.472666999999944,-72.95666699999998
1110,2,-37.472666999999944,-72.95666699999998
1111,3,-37.472666999999944,-72.95666699999998
1112,0,-36.61771799999997,-72.95806299999998
1113,1,-36.61771799999997,-72.95806299999998
1114,2,-36.61771799999997,-72.95806299999998
1115,3,-36.61771799999997,-72.95806299999998
1116,0,-36.79714999999993,-72.95806399999998
1117,1,-36.79714999999993,-72.95806399999998
1118,2,-36.79714999999993,-72.95806399999998
1119,3,-36.79714999999993,-72.95806399999998
1120,0,-36.68438899999995,-72.95949999999993
1121,1,-36.68438899999995,-72.95949999999993
1122,2,-36.68438899999995,-72.95949999999993
1123,3,-36.68438899999995,-72.95949999999993
1124,0,-36.52766799999995,-72.96044399999994
1125,1,-36.52766799999995,-72.96044399999994
1126,2,-36.52766799999995,-72.96044399999994
1127,3,-36.52766799999995,-72.96044399999994
1128,0,-36.60572799999994,-72.96176399999996
1129,1,-36.60572799999994,-72.96176399999996
1130,2,-36.60572799999994,-72.96176399999996
1131,3,-36.60572799999994,-72.96176399999996
1132,0,-36.72438699999998,-72.97325699999993
1133,1,-36.72438699999998,-72.97325699999993
1134,2,-36.72438699999998,-72.97325699999993
1135,3,-36.72438699999998,-72.97325699999993
1136,0,-37.449971999999946,-72.97508299999998
1137,1,-37.449971999999946,-72.97508299999998
1138,2,-37.449971999999946,-72.97508299999998
1139,3,-37.449971999999946,-72.97508299999998
1140,0,-36.60142899999994,-72.97510999999997
1141,1,-36.60142899999994,-72.97510999999997
1142,2,-36.60142899999994,-72.97510999999997
1143,3,-36.60142899999994,-72.97510999999997
1144,0,-36.71930299999997,-72.97559599999994
1145,1,-36.71930299999997,-72.97559599999994
1146,2,-36.71930299999997,-72.97559599999994
1147,3,-36.71930299999997,-72.97559599999994
1148,0,-37.394443999999964,-72.97686099999999
1149,1,-37.394443999999964,-72.97686099999999
1150,2,-37.394443999999964,-72.97686099999999
1151,3,-37.394443999999964,-72.97686099999999
1152,0,-36.71374999999995,-72.97690999999998
1153,1,-36.71374999999995,-72.97690999999998
1154,2,-36.71374999999995,-72.97690999999998
1155,3,-36.71374999999995,-72.97690999999998
1156,0,-36.814940999999976,-72.98165199999994
1157,1,-36.814940999999976,-72.98165199999994
1158,2,-36.814940999999976,-72.98165199999994
1159,3,-36.814940999999976,-72.98165199999994
1160,0,-37.02766699999995,-72.98513899999995
1161,1,-37.02766699999995,-72.98513899999995
1162,2,-37.02766699999995,-72.98513899999995
1163,3,-37.02766699999995,-72.98513899999995
1164,0,-37.42816699999997,-72.98788899999994
1165,1,-37.42816699999997,-72.98788899999994
1166,2,-37.42816699999997,-72.98788899999994
1167,3,-37.42816699999997,-72.98788899999994
1168,0,-36.73534699999993,-72.98838299999994
1169,1,-36.73534699999993,-72.98838299999994
1170,2,-36.73534699999993,-72.98838299999994
1171,3,-36.73534699999993,-72.98838299999994
1172,0,-37.008693999999934,-72.98889399999996
1173,1,-37.008693999999934,-72.98889399999996
1174,2,-37.008693999999934,-72.98889399999996
1175,3,-37.008693999999934,-72.98889399999996
1176,0,-36.735495999999955,-72.99008299999997
1177,1,-36.735495999999955,-72.99008299999997
1178,2,-36.735495999999955,-72.99008299999997
1179,3,-36.735495999999955,-72.99008299999997
1180,0,-37.333388999999954,-72.99083299999995
1181,1,-37.333388999999954,-72.99083299999995
1182,2,-37.333388999999954,-72.99083299999995
1183,3,-37.333388999999954,-72.99083299999995
1184,0,-36.82409999999993,-72.99359999999996
1185,1,-36.82409999999993,-72.99359999999996
1186,2,-36.82409999999993,-72.99359999999996
1187,3,-36.82409999999993,-72.99359999999996
1188,0,-36.74941699999994,-72.99547199999995
1189,1,-36.74941699999994,-72.99547199999995
1190,2,-36.74941699999994,-72.99547199999995
1191,3,-36.74941699999994,-72.99547199999995
1192,0,-36.82789399999996,-72.99942299999998
1193,1,-36.82789399999996,-72.99942299999998
1194,2,-36.82789399999996,-72.99942299999998
1195,3,-36.82789399999996,-72.99942299999998
1196,0,-36.73901299999994,-73.00190099999998
1197,1,-36.73901299999994,-73.00190099999998
1198,2,-36.73901299999994,-73.00190099999998
1199,3,-36.73901299999994,-73.00190099999998
1200,0,-36.83549299999993,-73.00390599999997
1201,1,-36.83549299999993,-73.00390599999997
1202,2,-36.83549299999993,-73.00390599999997
1203,3,-36.83549299999993,-73.00390599999997
1204,0,-36.748887999999965,-73.00609999999995
1205,1,-36.748887999999965,-73.00609999999995
1206,2,-36.748887999999965,-73.00609999999995
1207,3,-36.748887999999965,-73.00609999999995
1208,0,-37.01622199999997,-73.00641699999994
1209,1,-37.01622199999997,-73.00641699999994
1210,2,-37.01622199999997,-73.00641699999994
1211,3,-37.01622199999997,-73.00641699999994
1212,0,-36.83939899999996,-73.00676499999997
1213,1,-36.83939899999996,-73.00676499999997
1214,2,-36.83939899999996,-73.00676499999997
1215,3,-36.83939899999996,-73.00676499999997
1216,0,-36.83292199999994,-73.00880499999994
1217,1,-36.83292199999994,-73.00880499999994
1218,2,-36.83292199999994,-73.00880499999994
1219,3,-36.83292199999994,-73.00880499999994
1220,0,-36.91793099999995,-73.00962599999997
1221,1,-36.91793099999995,-73.00962599999997
1222,2,-36.91793099999995,-73.00962599999997
1223,3,-36.91793099999995,-73.00962599999997
1224,0,-36.82078299999995,-73.00972199999995
1225,1,-36.82078299999995,-73.00972199999995
1226,2,-36.82078299999995,-73.00972199999995
1227,3,-36.82078299999995,-73.00972199999995
1228,0,-36.82644399999998,-73.00999999999993
1229,1,-36.82644399999998,-73.00999999999993
1230,2,-36.82644399999998,-73.00999999999993
1231,3,-36.82644399999998,-73.00999999999993
1232,0,-36.95625999999993,-73.01332599999995
1233,1,-36.95625999999993,-73.01332599999995
1234,2,-36.95625999999993,-73.01332599999995
1235,3,-36.95625999999993,-73.01332599999995
1236,0,-36.934871999999984,-73.01677499999994
1237,1,-36.934871999999984,-73.01677499999994
1238,2,-36.934871999999984,-73.01677499999994
1239,3,-36.934871999999984,-73.01677499999994
1240,0,-36.939768999999956,-73.01819099999994
1241,1,-36.939768999999956,-73.01819099999994
1242,2,-36.939768999999956,-73.01819099999994
1243,3,-36.939768999999956,-73.01819099999994
1244,0,-36.82522199999994,-73.01977799999997
1245,1,-36.82522199999994,-73.01977799999997
1246,2,-36.82522199999994,-73.01977799999997
1247,3,-36.82522199999994,-73.01977799999997
1248,0,-36.94938899999994,-73.02030599999995
1249,1,-36.94938899999994,-73.02030599999995
1250,2,-36.94938899999994,-73.02030599999995
1251,3,-36.94938899999994,-73.02030599999995
1252,0,-36.784449999999936,-73.02068099999997
1253,1,-36.784449999999936,-73.02068099999997
1254,2,-36.784449999999936,-73.02068099999997
1255,3,-36.784449999999936,-73.02068099999997
1256,0,-36.81643399999996,-73.02120599999995
1257,1,-36.81643399999996,-73.02120599999995
1258,2,-36.81643399999996,-73.02120599999995
