id,threat,lat,lon
998,4,-37.3,-72.5
999,5,-37.3,-72.45
1000,2,-37.3,-72.4
1001,3,-37.3,-72.35
1002,1,-37.3,-72.3
1003,1,-37.3,-72.25
1004,2,-37.3,-72.2
1005,5,-37.3,-72.15
1006,4,-37.3,-72.1
1007,4,-37.3,-72.05
1008,5,-37.3,-72.0
1009,4,-37.3,-71.95
1010,1,-37.3,-71.9
1011,5,-37.3,-71.85
1012,4,-37.3,-71.8
1013,2,-37.3,-71.75
1014,1,-37.3,-71.7
1015,5,-37.3,-71.65
1016,5,-37.3,-71.6
1017,4,-37.3,-71.55
1018,3,-37.3,-71.5
1019,4,-37.3,-71.45
1020,2,-37.3,-71.4
1021,3,-37.3,-71.35
1022,3,-37.3,-71.3
1023,3,-37.3,-71.25
1024,2,-37.3,-71.2
1025,3,-37.25,-73.2
1026,2,-37.25,-73.15
1027,4,-37.25,-73.1
1028,1,-37.25,-73.05
1029,5,-37.25,-73.0
1030,2,-37.25,-72.95
1031,5,-37.25,-72.9
1032,2,-37.25,-72.85
1033,1,-37.25,-72.8
1034,4,-37.25,-72.75
1035,2,-37.25,-72.7
1036,3,-37.25,-72.65
1037,5,-37.25,-72.6
1038,4,-37.25,-72.55
1039,1,-37.25,-72.5
1040,2,-37.25,-72.45
1041,2,-37.25,-72.4
1042,5,-37.25,-72.35
1043,3,-37.25,-72.3
1044,5,-37.25,-72.25
1045,2,-37.25,-72.2
1046,4,-37.25,-72.15
1047,3,-37.25,-72.1
1048,5,-37.25,-72.05
1049,2,-37.25,-72.0
1050,3,-37.25,-71.95
1051,5,-37.25,-71.9
1052,3,-37.25,-71.85
1053,5,-37.25,-71.8
1054,3,-37.25,-71.75
1055,2,-37.25,-71.7
1056,1,-37.25,-71.65
1057,1,-37.25,-71.6
1058,4,-37.25,-71.55
1059,2,-37.25,-71.5
1060,3,-37.25,-71.45
1061,3,-37.25,-71.4
1062,5,-37.25,-71.35
1063,5,-37.25,-71.3
1064,5,-37.25,-71.25
1065,4,-37.25,-71.2
1066,4,-37.2,-73.2
1067,2,-37.2,-73.15
1068,2,-37.2,-73.1
1069,2,-37.2,-73.05
1070,1,-37.2,-73.0
1071,4,-37.2,-72.95
1072,3,-37.2,-72.9
1073,1,-37.2,-72.85
1074,5,-37.2,-72.8
1075,4,-37.2,-72.75
1076,5,-37.2,-72.7
1077,4,-37.2,-72.65
1078,4,-37.2,-72.6
1079,2,-37.2,-72.55
1080,3,-37.2,-72.5
1081,4,-37.2,-72.45
1082,4,-37.2,-72.4
1083,2,-37.2,-72.35
1084,5,-37.2,-72.3
1085,1,-37.2,-72.25
1086,4,-37.2,-72.2
1087,1,-37.2,-72.15
1088,3,-37.2,-72.1
1089,3,-37.2,-72.05
1090,1,-37.2,-72.0
1091,2,-37.2,-71.95
1092,2,-37.2,-71.9
1093,1,-37.2,-71.85
1094,2,-37.2,-71.8
1095,3,-37.2,-71.75
1096,1,-37.2,-71.7
1097,5,-37.2,-71.65
1098,3,-37.2,-71.6
1099,5,-37.2,-71.55
1100,4,-37.2,-71.5
1101,2,-37.2,-71.45
1102,2,-37.2,-71.4
1103,5,-37.2,-71.35
1104,1,-37.2,-71.3
1105,3,-37.2,-71.25
1106,3,-37.2,-71.2
1107,5,-37.15,-73.2
1108,3,-37.15,-73.15
1109,4,-37.15,-73.1
1110,3,-37.15,-73.05
1111,2,-37.15,-73.0
1112,3,-37.15,-72.95
1113,4,-37.15,-72.9
1114,1,-37.15,-72.85
1115,2,-37.15,-72.8
1116,3,-37.15,-72.75
1117,1,-37.15,-72.7
1118,4,-37.15,-72.65
1119,1,-37.15,-72.6
1120,5,-37.15,-72.55
1121,5,-37.15,-72.5
1122,4,-37.15,-72.45
1123,3,-37.15,-72.4
1124,4,-37.15,-72.35
1125,1,-37.15,-72.3
1126,2,-37.15,-72.25
1127,1,-37.15,-72.2
1128,1,-37.15,-72.15
1129,5,-37.15,-72.1
1130,3,-37.15,-72.05
1131,1,-37.15,-72.0
1132,4,-37.15,-71.95
1133,2,-37.15,-71.9
1134,4,-37.15,-71.85
1135,1,-37.15,-71.8
1136,4,-37.15,-71.75
1137,2,-37.15,-71.7
1138,2,-37.15,-71.65
1139,5,-37.15,-71.6
1140,3,-37.15,-71.55
1141,1,-37.15,-71.5
1142,5,-37.15,-71.45
1143,2,-37.15,-71.4
1144,5,-37.15,-71.35
1145,3,-37.15,-71.3
1146,5,-37.15,-71.25
1147,3,-37.15,-71.2
1148,4,-37.1,-73.2
1149,3,-37.1,-73.15
1150,5,-37.1,-73.1
1151,3,-37.1,-73.05
1152,5,-37.1,-73.0
1153,3,-37.1,-72.95
1154,4,-37.1,-72.9
1155,1,-37.1,-72.85
1156,2,-37.1,-72.8
1157,1,-37.1,-72.75
1158,5,-37.1,-72.7
1159,4,-37.1,-72.65
1160,3,-37.1,-72.6
1161,2,-37.1,-72.55
1162,5,-37.1,-72.5
1163,3,-37.1,-72.45
1164,3,-37.1,-72.4
1165,5,-37.1,-72.35
1166,4,-37.1,-72.3
1167,4,-37.1,-72.25
1168,2,-37.1,-72.2
1169,3,-37.1,-72.15
1170,2,-37.1,-72.1
1171,4,-37.1,-72.05
1172,4,-37.1,-72.0
1173,3,-37.1,-71.95
1174,1,-37.1,-71.9
1175,3,-37.1,-71.85
1176,2,-37.1,-71.8
1177,2,-37.1,-71.75
1178,5,-37.1,-71.7
1179,3,-37.1,-71.65
1180,4,-37.1,-71.6
1181,1,-37.1,-71.55
1182,2,-37.1,-71.5
1183,5,-37.1,-71.45
1184,3,-37.1,-71.4
1185,3,-37.1,-71.35
1186,1,-37.1,-71.3
1187,5,-37.1,-71.25
1188,4,-37.1,-71.2
1189,1,-37.05,-73.2
1190,4,-37.05,-73.15
1191,4,-37.05,-73.1
1192,1,-37.05,-73.05
1193,2,-37.05,-73.0
1194,2,-37.05,-72.95
1195,4,-37.05,-72.9
1196,2,-37.05,-72.85
1197,3,-37.05,-72.8
1198,3,-37.05,-72.75
1199,5,-37.05,-72.7
1200,1,-37.05,-72.65
1201,2,-37.05,-72.6
1202,1,-37.05,-72.55
1203,3,-37.05,-72.5
1204,5,-37.05,-72.45
1205,3,-37.05,-72.4
1206,2,-37.05,-72.35
1207,1,-37.05,-72.3
1208,1,-37.05,-72.25
1209,3,-37.05,-72.2
1210,2,-37.05,-72.15
1211,5,-37.05,-72.1
1212,3,-37.05,-72.05
1213,1,-37.05,-72.0
1214,3,-37.05,-71.95
1215,4,-37.05,-71.9
1216,5,-37.05,-71.85
1217,3,-37.05,-71.8
1218,4,-37.05,-71.75
1219,5,-37.05,-71.7
1220,1,-37.05,-71.65
1221,5,-37.05,-71.6
1222,5,-37.05,-71.55
1223,4,-37.05,-71.5
1224,5,-37.05,-71.45
1225,2,-37.05,-71.4
1226,1,-37.05,-71.35
1227,3,-37.05,-71.3
1228,3,-37.05,-71.25
1229,1,-37.05,-71.2
1230,5,-37.0,-73.2
1231,3,-37.0,-73.15
1232,3,-37.0,-73.1
1233,1,-37.0,-73.05
1234,5,-37.0,-73.0
1235,3,-37.0,-72.95
1236,4,-37.0,-72.9
1237,5,-37.0,-72.85
1238,1,-37.0,-72.8
1239,1,-37.0,-72.75
1240,1,-37.0,-72.7
1241,2,-37.0,-72.65
1242,1,-37.0,-72.6
1243,4,-37.0,-72.55
1244,5,-37.0,-72.5
1245,2,-37.0,-72.45
1246,4,-37.0,-72.4
1247,1,-37.0,-72.35
1248,2,-37.0,-72.3
1249,1,-37.0,-72.25
1250,3,-37.0,-72.2
1251,1,-37.0,-72.15
1252,5,-37.0,-72.1
1253,4,-37.0,-72.05
1254,1,-37.0,-72.0
1255,2,-37.0,-71.95
1256,2,-37.0,-71.9
1257,1,-37.0,-71.85
1258,3,-37.0,-71.8
1259,2,-37.0,-71.75
1260,1,-37.0,-71.7
1261,2,-37.0,-71.65
1262,4,-37.0,-71.6
1263,1,-37.0,-71.55
1264,3,-37.0,-71.5
1265,3,-37.0,-71.45
1266,4,-37.0,-71.4
1267,4,-37.0,-71.35
1268,1,-37.0,-71.3
1269,5,-37.0,-71.25
1270,5,-37.0,-71.2
1271,3,-36.95,-73.2
1272,3,-36.95,-73.15
1273,1,-36.95,-73.1
1274,4,-36.95,-73.05
1275,2,-36.95,-73.0
1276,5,-36.95,-72.95
1277,5,-36.95,-72.9
1278,4,-36.95,-72.85
1279,2,-36.95,-72.8
1280,5,-36.95,-72.75
1281,5,-36.95,-72.7
1282,3,-36.95,-72.65
1283,2,-36.95,-72.6
1284,3,-36.95,-72.55
1285,4,-36.95,-72.5
1286,3,-36.95,-72.45
1287,1,-36.95,-72.4
1288,2,-36.95,-72.35
1289,1,-36.95,-72.3
1290,1,-36.95,-72.25
1291,4,-36.95,-72.2
1292,1,-36.95,-72.15
1293,1,-36.95,-72.1
1294,3,-36.95,-72.05
1295,4,-36.95,-72.0
1296,5,-36.95,-71.95
1297,3,-36.95,-71.9
1298,1,-36.95,-71.85
1299,3,-36.95,-71.8
1300,2,-36.95,-71.75
1301,4,-36.95,-71.7
1302,1,-36.95,-71.65
1303,4,-36.95,-71.6
1304,5,-36.95,-71.55
1305,5,-36.95,-71.5
1306,5,-36.95,-71.45
1307,5,-36.95,-71.4
1308,1,-36.95,-71.35
1309,3,-36.95,-71.3
1310,3,-36.95,-71.25
1311,3,-36.95,-71.2
1312,2,-36.9,-73.2
1313,1,-36.9,-73.15
1314,1,-36.9,-73.1
1315,3,-36.9,-73.05
1316,2,-36.9,-73.0
1317,2,-36.9,-72.95
1318,2,-36.9,-72.9
1319,5,-36.9,-72.85
1320,4,-36.9,-72.8
1321,3,-36.9,-72.75
1322,5,-36.9,-72.7
1323,2,-36.9,-72.65
1324,4,-36.9,-72.6
1325,3,-36.9,-72.55
1326,2,-36.9,-72.5
1327,4,-36.9,-72.45
1328,1,-36.9,-72.4
1329,4,-36.9,-72.35
1330,4,-36.9,-72.3
1331,2,-36.9,-72.25
1332,4,-36.9,-72.2
1333,2,-36.9,-72.15
1334,4,-36.9,-72.1
1335,3,-36.9,-72.05
1336,1,-36.9,-72.0
1337,3,-36.9,-71.95
1338,5,-36.9,-71.9
1339,2,-36.9,-71.85
1340,5,-36.9,-71.8
1341,4,-36.9,-71.75
1342,5,-36.9,-71.7
1343,5,-36.9,-71.65
1344,2,-36.9,-71.6
1345,5,-36.9,-71.55
1346,1,-36.9,-71.5
1347,2,-36.9,-71.45
1348,3,-36.9,-71.4
1349,3,-36.9,-71.35
1350,3,-36.9,-71.3
1351,3,-36.9,-71.25
1352,5,-36.9,-71.2
1353,1,-36.85,-73.2
1354,3,-36.85,-73.15
1355,3,-36.85,-73.1
1356,1,-36.85,-73.05
1357,2,-36.85,-73.0
1358,3,-36.85,-72.95
1359,1,-36.85,-72.9
1360,4,-36.85,-72.85
1361,1,-36.85,-72.8
1362,2,-36.85,-72.75
1363,2,-36.85,-72.7
1364,4,-36.85,-72.65
1365,3,-36.85,-72.6
1366,2,-36.85,-72.55
1367,1,-36.85,-72.5
1368,3,-36.85,-72.45
1369,5,-36.85,-72.4
1370,2,-36.85,-72.35
1371,5,-36.85,-72.3
1372,4,-36.85,-72.25
1373,1,-36.85,-72.2
1374,1,-36.85,-72.15
1375,5,-36.85,-72.1
1376,3,-36.85,-72.05
1377,1,-36.85,-72.0
1378,4,-36.85,-71.95
1379,5,-36.85,-71.9
1380,5,-36.85,-71.85
1381,4,-36.85,-71.8
1382,4,-36.85,-71.75
1383,3,-36.85,-71.7
1384,1,-36.85,-71.65
1385,3,-36.85,-71.6
1386,5,-36.85,-71.55
1387,3,-36.85,-71.5
1388,5,-36.85,-71.45
1389,3,-36.85,-71.4
1390,2,-36.85,-71.35
1391,1,-36.85,-71.3
1392,1,-36.85,-71.25
1393,2,-36.85,-71.2
1394,3,-36.8,-73.2
1395,2,-36.8,-73.15
1396,5,-36.8,-73.1
1397,1,-36.8,-73.05
1398,5,-36.8,-73.0
1399,1,-36.8,-72.95
1400,4,-36.8,-72.9
1401,2,-36.8,-72.85
1402,5,-36.8,-72.8
1403,2,-36.8,-72.75
1404,3,-36.8,-72.7
1405,5,-36.8,-72.65
1406,2,-36.8,-72.6
1407,5,-36.8,-72.55
1408,4,-36.8,-72.5
1409,2,-36.8,-72.45
1410,5,-36.8,-72.4
1411,3,-36.8,-72.35
1412,5,-36.8,-72.3
1413,3,-36.8,-72.25
1414,4,-36.8,-72.2
1415,2,-36.8,-72.15
1416,1,-36.8,-72.1
1417,2,-36.8,-72.05
1418,1,-36.8,-72.0
1419,4,-36.8,-71.95
1420,3,-36.8,-71.9
1421,2,-36.8,-71.85
1422,4,-36.8,-71.8
1423,3,-36.8,-71.75
1424,3,-36.8,-71.7
1425,4,-36.8,-71.65
1426,5,-36.8,-71.6
1427,3,-36.8,-71.55
1428,2,-36.8,-71.5
1429,5,-36.8,-71.45
1430,3,-36.8,-71.4
1431,1,-36.8,-71.35
1432,5,-36.8,-71.3
1433,1,-36.8,-71.25
1434,5,-36.8,-71.2
1435,5,-36.75,-73.2
1436,3,-36.75,-73.15
1437,3,-36.75,-73.1
1438,3,-36.75,-73.05
1439,5,-36.75,-73.0
1440,3,-36.75,-72.95
1441,1,-36.75,-72.9
1442,3,-36.75,-72.85
1443,4,-36.75,-72.8
1444,1,-36.75,-72.75
1445,2,-36.75,-72.7
1446,1,-36.75,-72.65
1447,3,-36.75,-72.6
1448,3,-36.75,-72.55
1449,4,-36.75,-72.5
1450,1,-36.75,-72.45
1451,1,-36.75,-72.4
1452,5,-36.75,-72.35
1453,3,-36.75,-72.3
1454,1,-36.75,-72.25
1455,5,-36.75,-72.2
1456,4,-36.75,-72.15
1457,3,-36.75,-72.1
1458,1,-36.75,-72.05
1459,2,-36.75,-72.0
1460,4,-36.75,-71.95
1461,4,-36.75,-71.9
1462,5,-36.75,-71.85
1463,3,-36.75,-71.8
1464,2,-36.75,-71.75
1465,3,-36.75,-71.7
1466,5,-36.75,-71.65
1467,5,-36.75,-71.6
1468,1,-36.75,-71.55
1469,4,-36.75,-71.5
1470,5,-36.75,-71.45
1471,3,-36.75,-71.4
1472,3,-36.75,-71.35
1473,4,-36.75,-71.3
1474,5,-36.75,-71.25
1475,1,-36.75,-71.2
1476,1,-36.7,-73.2
1477,3,-36.7,-73.15
1478,1,-36.7,-73.1
1479,3,-36.7,-73.05
1480,2,-36.7,-73.0
1481,4,-36.7,-72.95
1482,2,-36.7,-72.9
1483,5,-36.7,-72.85
1484,1,-36.7,-72.8
1485,4,-36.7,-72.75
1486,1,-36.7,-72.7
1487,2,-36.7,-72.65
1488,2,-36.7,-72.6
1489,1,-36.7,-72.55
1490,5,-36.7,-72.5
1491,5,-36.7,-72.45
1492,4,-36.7,-72.4
1493,2,-36.7,-72.35
1494,1,-36.7,-72.3
1495,3,-36.7,-72.25
1496,3,-36.7,-72.2
1497,5,-36.7,-72.15
1498,2,-36.7,-72.1
1499,2,-36.7,-72.05
1500,2,-36.7,-72.0
1501,2,-36.7,-71.95
1502,3,-36.7,-71.9
1503,1,-36.7,-71.85
1504,3,-36.7,-71.8
1505,3,-36.7,-71.75
1506,1,-36.7,-71.7
1507,2,-36.7,-71.65
1508,5,-36.7,-71.6
1509,3,-36.7,-71.55
1510,3,-36.7,-71.5
1511,4,-36.7,-71.45
1512,5,-36.7,-71.4
1513,4,-36.7,-71.35
1514,4,-36.7,-71.3
1515,2,-36.7,-71.25
1516,3,-36.7,-71.2
1517,5,-36.65,-73.2
1518,3,-36.65,-73.15
1519,4,-36.65,-73.1
1520,3,-36.65,-73.05
1521,4,-36.65,-73.0
1522,4,-36.65,-72.95
1523,2,-36.65,-72.9
1524,2,-36.65,-72.85
1525,3,-36.65,-72.8
1526,5,-36.65,-72.75
1527,4,-36.65,-72.7
1528,4,-36.65,-72.65
1529,2,-36.65,-72.6
1530,4,-36.65,-72.55
1531,3,-36.65,-72.5
1532,1,-36.65,-72.45
1533,1,-36.65,-72.4
1534,4,-36.65,-72.35
1535,2,-36.65,-72.3
1536,1,-36.65,-72.25
1537,2,-36.65,-72.2
1538,3,-36.65,-72.15
1539,4,-36.65,-72.1
1540,5,-36.65,-72.05
1541,3,-36.65,-72.0
1542,5,-36.65,-71.95
1543,1,-36.65,-71.9
1544,3,-36.65,-71.85
1545,1,-36.65,-71.8
1546,3,-36.65,-71.75
1547,3,-36.65,-71.7
1548,2,-36.65,-71.65
1549,3,-36.65,-71.6
1550,4,-36.65,-71.55
1551,3,-36.65,-71.5
1552,4,-36.65,-71.45
1553,2,-36.65,-71.4
1554,1,-36.65,-71.35
1555,5,-36.65,-71.3
1556,3,-36.65,-71.25
1557,5,-36.65,-71.2
1558,5,-36.6,-73.2
1559,1,-36.6,-73.15
1560,2,-36.6,-73.1
1561,2,-36.6,-73.05
1562,5,-36.6,-73.0
1563,4,-36.6,-72.95
1564,2,-36.6,-72.9
1565,3,-36.6,-72.85
1566,4,-36.6,-72.8
1567,2,-36.6,-72.75
1568,1,-36.6,-72.7
1569,3,-36.6,-72.65
1570,5,-36.6,-72.6
1571,1,-36.6,-72.55
1572,4,-36.6,-72.5
1573,1,-36.6,-72.45
1574,5,-36.6,-72.4
1575,1,-36.6,-72.35
1576,5,-36.6,-72.3
1577,4,-36.6,-72.25
1578,3,-36.6,-72.2
1579,1,-36.6,-72.15
1580,4,-36.6,-72.1
1581,5,-36.6,-72.05
1582,4,-36.6,-72.0
1583,3,-36.6,-71.95
1584,2,-36.6,-71.9
1585,1,-36.6,-71.85
1586,2,-36.6,-71.8
1587,5,-36.6,-71.75
1588,4,-36.6,-71.7
1589,2,-36.6,-71.65
1590,5,-36.6,-71.6
1591,2,-36.6,-71.55
1592,5,-36.6,-71.5
1593,4,-36.6,-71.45
1594,4,-36.6,-71.4
1595,2,-36.6,-71.35
1596,4,-36.6,-71.3
1597,3,-36.6,-71.25
1598,1,-36.6,-71.2
1599,1,-36.55,-73.2
1600,3,-36.55,-73.15
1601,4,-36.55,-73.1
1602,3,-36.55,-73.05
1603,2,-36.55,-73.0
1604,1,-36.55,-72.95
1605,4,-36.55,-72.9
1606,2,-36.55,-72.85
1607,3,-36.55,-72.8
1608,1,-36.55,-72.75
1609,4,-36.55,-72.7
1610,3,-36.55,-72.65
1611,5,-36.55,-72.6
1612,3,-36.55,-72.55
1613,3,-36.55,-72.5
1614,1,-36.55,-72.45
1615,3,-36.55,-72.4
1616,2,-36.55,-72.35
1617,1,-36.55,-72.3
1618,3,-36.55,-72.25
1619,1,-36.55,-72.2
1620,5,-36.55,-72.15
1621,5,-36.55,-72.1
1622,1,-36.55,-72.05
1623,2,-36.55,-72.0
1624,5,-36.55,-71.95
1625,1,-36.55,-71.9
1626,2,-36.55,-71.85
1627,2,-36.55,-71.8
1628,4,-36.55,-71.75
1629,2,-36.55,-71.7
1630,3,-36.55,-71.65
1631,4,-36.55,-71.6
1632,2,-36.55,-71.55
1633,3,-36.55,-71.5
1634,3,-36.55,-71.45
1635,1,-36.55,-71.4
1636,3,-36.55,-71.35
1637,4,-36.55,-71.3
1638,5,-36.55,-71.25
1639,5,-36.55,-71.2
1640,1,-36.5,-73.2
1641,1,-36.5,-73.15
1642,3,-36.5,-73.1
1643,2,-36.5,-73.05
1644,2,-36.5,-73.0
1645,3,-36.5,-72.95
1646,1,-36.5,-72.9
1647,4,-36.5,-72.85
1648,4,-36.5,-72.8
1649,2,-36.5,-72.75
1650,2,-36.5,-72.7
1651,5,-36.5,-72.65
1652,5,-36.5,-72.6
1653,5,-36.5,-72.55
1654,4,-36.5,-72.5
1655,5,-36.5,-72.45
1656,4,-36.5,-72.4
1657,2,-36.5,-72.35
1658,4,-36.5,-72.3
1659,3,-36.5,-72.25
1660,3,-36.5,-72.2
1661,3,-36.5,-72.15
1662,2,-36.5,-72.1
1663,5,-36.5,-72.05
1664,4,-36.5,-72.0
1665,1,-36.5,-71.95
1666,1,-36.5,-71.9
1667,5,-36.5,-71.85
1668,5,-36.5,-71.8
1669,5,-36.5,-71.75
1670,1,-36.5,-71.7
1671,1,-36.5,-71.65
1672,1,-36.5,-71.6
1673,2,-36.5,-71.55
1674,1,-36.5,-71.5
1675,1,-36.5,-71.45
1676,5,-36.5,-71.4
1677,3,-36.5,-71.35
1678,1,-36.5,-71.3
1679,4,-36.5,-71.25
1680,3,-36.5,-71.2
1681,4,-36.45,-73.2
1682,4,-36.45,-73.15
1683,4,-36.45,-73.1
1684,5,-36.45,-73.05
1685,5,-36.45,-73.0
1686,3,-36.45,-72.95
1687,4,-36.45,-72.9
1688,5,-36.45,-72.85
1689,4,-36.45,-72.8
1690,2,-36.45,-72.75
1691,2,-36.45,-72.7
1692,3,-36.45,-72.65
1693,4,-36.45,-72.6
1694,2,-36.45,-72.55
1695,4,-36.45,-72.5
1696,1,-36.45,-72.45
1697,3,-36.45,-72.4
1698,4,-36.45,-72.35
1699,1,-36.45,-72.3
1700,5,-36.45,-72.25
1701,1,-36.45,-72.2
1702,2,-36.45,-72.15
1703,5,-36.45,-72.1
1704,4,-36.45,-72.05
1705,2,-36.45,-72.0
1706,3,-36.45,-71.95
1707,5,-36.45,-71.9
1708,4,-36.45,-71.85
1709,5,-36.45,-71.8
1710,1,-36.45,-71.75
1711,2,-36.45,-71.7
1712,4,-36.45,-71.65
1713,4,-36.45,-71.6
1714,2,-36.45,-71.55
1715,4,-36.45,-71.5
1716,1,-36.45,-71.45
1717,5,-36.45,-71.4
1718,1,-36.45,-71.35
1719,1,-36.45,-71.3
1720,1,-36.45,-71.25
1721,4,-36.45,-71.2
1722,3,-36.4,-73.2
1723,3,-36.4,-73.15
1724,4,-36.4,-73.1
1725,2,-36.4,-73.05
1726,5,-36.4,-73.0
1727,5,-36.4,-72.95
1728,2,-36.4,-72.9
1729,5,-36.4,-72.85
1730,4,-36.4,-72.8
1731,5,-36.4,-72.75
1732,2,-36.4,-72.7
1733,3,-36.4,-72.65
1734,5,-36.4,-72.6
1735,1,-36.4,-72.55
1736,2,-36.4,-72.5
1737,2,-36.4,-72.45
1738,1,-36.4,-72.4
1739,4,-36.4,-72.35
1740,4,-36.4,-72.3
1741,2,-36.4,-72.25
1742,4,-36.4,-72.2
1743,5,-36.4,-72.15
1744,3,-36.4,-72.1
1745,5,-36.4,-72.05
1746,4,-36.4,-72.0
1747,4,-36.4,-71.95
1748,1,-36.4,-71.9
1749,5,-36.4,-71.85
1750,5,-36.4,-71.8
1751,1,-36.4,-71.75
1752,2,-36.4,-71.7
1753,3,-36.4,-71.65
1754,4,-36.4,-71.6
1755,3,-36.4,-71.55
1756,5,-36.4,-71.5
1757,5,-36.4,-71.45
1758,2,-36.4,-71.4
1759,3,-36.4,-71.35
1760,3,-36.4,-71.3
1761,1,-36.4,-71.25
1762,3,-36.4,-71.2
